"cokey"	"ave_no3_leach"	"ave_nh3_vol"	"bulk_dens"	"ph"	"wthirdbar"	"wfifteenbar"	"awc"	"clay_frac"	"sand_frac"	"ksat"	"om"
"11651727"	"7.14"	"109.91"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651727"	"8.03"	"102.20"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651727"	"9.67"	"148.52"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651728"	"6.59"	"108.63"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651728"	"7.06"	"113.95"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651728"	"7.10"	"111.37"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651728"	"7.96"	"107.05"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11651728"	"9.73"	"155.14"	"1.45"	"7.90"	"32.70"	"20.70"	"0.18"	"29.50"	"33.60"	"3.00"	"2.70"
"11663291"	"0.00"	"98.12"	"1.35"	"6.20"	"33.00"	"27.20"	"0.13"	"47.50"	"7.50"	"0.04"	"2.20"
"11663291"	"0.00"	"100.70"	"1.35"	"6.20"	"33.00"	"27.20"	"0.13"	"47.50"	"7.50"	"0.04"	"2.20"
"11663291"	"0.00"	"101.16"	"1.35"	"6.20"	"33.00"	"27.20"	"0.13"	"47.50"	"7.50"	"0.04"	"2.20"
"11663291"	"0.01"	"99.38"	"1.35"	"6.20"	"33.00"	"27.20"	"0.13"	"47.50"	"7.50"	"0.04"	"2.20"
"11663911"	"0.05"	"109.62"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"41.60"	"9.00"	"2.50"
"11663911"	"0.05"	"115.92"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"41.60"	"9.00"	"2.50"
"11663911"	"0.06"	"113.54"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"41.60"	"9.00"	"2.50"
"11663911"	"0.08"	"108.42"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"41.60"	"9.00"	"2.50"
"11664169"	"55.34"	"100.88"	"1.28"	"7.90"	"36.10"	"26.00"	"0.22"	"31.00"	"6.90"	"3.00"	"9.00"
"11664619"	"38.54"	"109.97"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11699643"	"0.08"	"119.98"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699643"	"0.08"	"131.19"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699643"	"0.09"	"100.19"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699643"	"0.13"	"98.18"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699644"	"0.08"	"118.93"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699644"	"0.08"	"119.64"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699644"	"0.08"	"130.30"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699644"	"0.09"	"98.94"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699647"	"0.06"	"122.73"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699647"	"0.07"	"119.03"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699647"	"0.08"	"118.65"	"1.35"	"6.20"	"30.80"	"16.50"	"0.15"	"24.00"	"15.00"	"3.00"	"2.50"
"11699756"	"0.04"	"110.05"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11699756"	"0.04"	"113.26"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11699756"	"0.04"	"115.55"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11699756"	"0.04"	"116.05"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11699756"	"0.05"	"106.39"	"1.35"	"5.90"	"29.70"	"15.00"	"0.23"	"22.00"	"5.00"	"9.00"	"2.50"
"11702706"	"0.06"	"113.23"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11702706"	"0.06"	"117.47"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11702706"	"0.08"	"111.49"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11702706"	"0.08"	"113.92"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11705720"	"0.02"	"98.11"	"1.33"	"6.50"	"31.70"	"18.00"	"0.21"	"30.50"	"6.90"	"3.00"	"1.50"
"11705720"	"0.02"	"98.78"	"1.33"	"6.50"	"31.70"	"18.00"	"0.21"	"30.50"	"6.90"	"3.00"	"1.50"
"11705720"	"0.02"	"99.40"	"1.33"	"6.50"	"31.70"	"18.00"	"0.21"	"30.50"	"6.90"	"3.00"	"1.50"
"11705720"	"0.02"	"99.45"	"1.33"	"6.50"	"31.70"	"18.00"	"0.21"	"30.50"	"6.90"	"3.00"	"1.50"
"11705815"	"0.01"	"99.15"	"1.43"	"6.30"	"32.70"	"19.60"	"0.20"	"32.00"	"3.00"	"3.00"	"1.00"
"11705815"	"0.01"	"99.32"	"1.43"	"6.30"	"32.70"	"19.60"	"0.20"	"32.00"	"3.00"	"3.00"	"1.00"
"11705815"	"0.01"	"100.22"	"1.43"	"6.30"	"32.70"	"19.60"	"0.20"	"32.00"	"3.00"	"3.00"	"1.00"
"11705815"	"0.02"	"100.17"	"1.43"	"6.30"	"32.70"	"19.60"	"0.20"	"32.00"	"3.00"	"3.00"	"1.00"
"11705841"	"0.02"	"101.03"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705841"	"0.02"	"103.08"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705841"	"0.02"	"103.22"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705841"	"0.02"	"107.10"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705841"	"0.02"	"108.05"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705841"	"0.02"	"108.70"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705841"	"0.03"	"100.69"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.02"	"99.22"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.02"	"100.99"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.02"	"101.19"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.02"	"104.12"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.02"	"104.88"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.02"	"105.38"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11705844"	"0.03"	"98.73"	"1.36"	"6.00"	"31.80"	"18.10"	"0.19"	"30.00"	"2.00"	"3.00"	"1.50"
"11707704"	"0.04"	"108.11"	"1.35"	"6.10"	"30.10"	"15.70"	"0.23"	"23.50"	"39.20"	"9.00"	"2.50"
"11707704"	"0.07"	"105.64"	"1.35"	"6.10"	"30.10"	"15.70"	"0.23"	"23.50"	"39.20"	"9.00"	"2.50"
"11707704"	"0.07"	"112.00"	"1.35"	"6.10"	"30.10"	"15.70"	"0.23"	"23.50"	"39.20"	"9.00"	"2.50"
"11707704"	"0.11"	"115.80"	"1.35"	"6.10"	"30.10"	"15.70"	"0.23"	"23.50"	"39.20"	"9.00"	"2.50"
"11707716"	"28.80"	"115.04"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11707717"	"16.31"	"106.46"	"1.15"	"7.90"	"32.20"	"19.10"	"0.23"	"31.00"	"6.90"	"3.00"	"5.00"
"11707748"	"27.73"	"101.46"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11707783"	"0.36"	"99.31"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11707783"	"0.41"	"98.22"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11708049"	"0.07"	"108.61"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11708324"	"0.09"	"105.85"	"1.35"	"6.50"	"26.70"	"11.10"	"0.23"	"16.00"	"13.90"	"9.00"	"2.50"
"11708324"	"0.11"	"109.93"	"1.35"	"6.50"	"26.70"	"11.10"	"0.23"	"16.00"	"13.90"	"9.00"	"2.50"
"11708324"	"0.16"	"103.98"	"1.35"	"6.50"	"26.70"	"11.10"	"0.23"	"16.00"	"13.90"	"9.00"	"2.50"
"11708324"	"0.18"	"108.83"	"1.35"	"6.50"	"26.70"	"11.10"	"0.23"	"16.00"	"13.90"	"9.00"	"2.50"
"11708556"	"23.39"	"114.67"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11711751"	"12.63"	"113.42"	"1.15"	"7.90"	"32.20"	"19.10"	"0.23"	"31.00"	"6.90"	"3.00"	"5.00"
"11711758"	"14.01"	"100.60"	"1.28"	"8.00"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11711758"	"18.44"	"123.69"	"1.28"	"8.00"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11712336"	"0.10"	"124.92"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11712336"	"0.18"	"129.74"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11712337"	"0.10"	"124.87"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11712337"	"0.18"	"129.67"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11712337"	"0.29"	"99.82"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11712804"	"0.14"	"127.66"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11712804"	"0.30"	"102.45"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11712805"	"0.11"	"118.99"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11712805"	"0.14"	"127.41"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713214"	"0.13"	"125.57"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713214"	"0.13"	"127.10"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713214"	"0.14"	"122.00"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713214"	"0.16"	"124.59"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713214"	"0.25"	"98.68"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713214"	"0.26"	"101.06"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.12"	"125.51"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.13"	"122.14"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.13"	"126.79"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.15"	"124.54"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.16"	"129.75"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.24"	"98.21"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713215"	"0.25"	"100.87"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"35.00"	"9.00"	"2.50"
"11713264"	"16.50"	"114.97"	"1.30"	"7.90"	"34.40"	"23.20"	"0.20"	"31.00"	"18.00"	"3.00"	"6.50"
"11713280"	"12.67"	"105.80"	"1.45"	"8.00"	"35.90"	"25.60"	"0.21"	"31.00"	"20.00"	"3.00"	"6.00"
"11713280"	"12.84"	"99.01"	"1.45"	"8.00"	"35.90"	"25.60"	"0.21"	"31.00"	"20.00"	"3.00"	"6.00"
"11713280"	"14.31"	"129.27"	"1.45"	"8.00"	"35.90"	"25.60"	"0.21"	"31.00"	"20.00"	"3.00"	"6.00"
"11713321"	"0.14"	"128.56"	"1.38"	"6.80"	"29.60"	"15.10"	"0.23"	"22.00"	"26.00"	"9.00"	"2.50"
"11713321"	"0.15"	"130.09"	"1.38"	"6.80"	"29.60"	"15.10"	"0.23"	"22.00"	"26.00"	"9.00"	"2.50"
"11713321"	"0.28"	"104.08"	"1.38"	"6.80"	"29.60"	"15.10"	"0.23"	"22.00"	"26.00"	"9.00"	"2.50"
"11713321"	"0.28"	"104.17"	"1.38"	"6.80"	"29.60"	"15.10"	"0.23"	"22.00"	"26.00"	"9.00"	"2.50"
"11713321"	"0.29"	"101.63"	"1.38"	"6.80"	"29.60"	"15.10"	"0.23"	"22.00"	"26.00"	"9.00"	"2.50"
"11717291"	"0.18"	"112.42"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717291"	"0.20"	"119.06"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717291"	"0.21"	"108.52"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717291"	"0.25"	"115.08"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717291"	"0.25"	"118.47"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717291"	"0.37"	"110.76"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.23"	"112.94"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.25"	"119.44"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.26"	"108.83"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.26"	"113.09"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.31"	"115.54"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.31"	"118.84"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11717292"	"0.44"	"110.98"	"1.25"	"6.50"	"25.20"	"9.40"	"0.23"	"14.00"	"14.20"	"9.00"	"2.00"
"11719085"	"0.04"	"107.88"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719085"	"0.04"	"111.60"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719085"	"0.04"	"113.51"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719085"	"0.05"	"109.20"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719085"	"0.06"	"106.62"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719085"	"0.07"	"115.79"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719131"	"0.05"	"107.46"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719131"	"0.06"	"109.00"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719131"	"0.06"	"111.29"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719131"	"0.06"	"113.50"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719131"	"0.09"	"106.26"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719131"	"0.09"	"115.67"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719132"	"0.04"	"107.85"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719132"	"0.04"	"111.79"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719132"	"0.04"	"113.96"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719132"	"0.05"	"109.27"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719132"	"0.06"	"106.65"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11719132"	"0.07"	"116.13"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11721380"	"34.57"	"104.54"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11721381"	"34.57"	"104.54"	"1.25"	"7.90"	"34.90"	"23.50"	"0.20"	"32.50"	"34.70"	"3.00"	"6.00"
"11721417"	"43.11"	"104.09"	"1.38"	"7.90"	"33.70"	"22.20"	"0.21"	"29.00"	"18.00"	"3.00"	"5.50"
"11721736"	"24.27"	"104.61"	"1.25"	"7.90"	"35.20"	"24.10"	"0.20"	"32.50"	"34.70"	"3.00"	"6.50"
"11721736"	"33.28"	"129.44"	"1.25"	"7.90"	"35.20"	"24.10"	"0.20"	"32.50"	"34.70"	"3.00"	"6.50"
"11721737"	"13.90"	"107.47"	"1.15"	"7.90"	"32.20"	"19.10"	"0.23"	"31.00"	"6.90"	"3.00"	"5.00"
"11721752"	"25.09"	"106.88"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11722026"	"0.13"	"116.84"	"1.35"	"6.10"	"30.10"	"15.70"	"0.23"	"23.50"	"39.20"	"9.00"	"2.50"
"11722026"	"0.15"	"121.35"	"1.35"	"6.10"	"30.10"	"15.70"	"0.23"	"23.50"	"39.20"	"9.00"	"2.50"
"11722031"	"17.96"	"106.82"	"1.15"	"7.90"	"32.20"	"19.10"	"0.23"	"31.00"	"6.90"	"3.00"	"5.00"
"11722042"	"30.05"	"104.02"	"1.28"	"7.90"	"34.20"	"22.40"	"0.22"	"30.50"	"6.90"	"3.00"	"6.00"
"11722211"	"0.02"	"98.63"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722211"	"0.02"	"100.23"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722211"	"0.02"	"102.83"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722211"	"0.03"	"101.88"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722211"	"0.03"	"103.41"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722212"	"0.02"	"99.51"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722212"	"0.02"	"101.62"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722212"	"0.03"	"100.76"	"1.40"	"6.60"	"32.50"	"19.30"	"0.22"	"30.00"	"3.00"	"3.00"	"2.00"
"11722236"	"0.06"	"103.88"	"1.33"	"6.20"	"28.20"	"12.90"	"0.22"	"18.50"	"4.00"	"9.00"	"2.50"
"11722236"	"0.10"	"107.64"	"1.33"	"6.20"	"28.20"	"12.90"	"0.22"	"18.50"	"4.00"	"9.00"	"2.50"
"11722236"	"0.12"	"107.44"	"1.33"	"6.20"	"28.20"	"12.90"	"0.22"	"18.50"	"4.00"	"9.00"	"2.50"
"11722340"	"0.05"	"106.51"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722340"	"0.06"	"109.66"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722340"	"0.07"	"107.50"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722340"	"0.08"	"104.28"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722340"	"0.08"	"110.08"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722340"	"0.08"	"110.15"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722340"	"0.09"	"109.99"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722412"	"0.11"	"124.36"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722412"	"0.16"	"126.02"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722412"	"0.17"	"128.68"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722412"	"0.24"	"98.01"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722412"	"0.30"	"103.07"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722412"	"0.36"	"100.29"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722412"	"0.38"	"102.47"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722416"	"0.10"	"124.08"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722416"	"0.13"	"121.28"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722416"	"0.14"	"125.34"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722416"	"0.15"	"126.98"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722416"	"0.27"	"100.67"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722416"	"0.33"	"101.79"	"1.38"	"6.50"	"28.90"	"14.40"	"0.23"	"21.00"	"29.00"	"9.00"	"2.50"
"11722504"	"0.04"	"106.76"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.04"	"107.64"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.04"	"110.15"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.05"	"104.29"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.05"	"109.73"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.06"	"109.80"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.06"	"110.04"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11722504"	"0.10"	"111.88"	"1.33"	"6.50"	"29.20"	"14.20"	"0.21"	"21.00"	"26.30"	"9.00"	"2.50"
"11723565"	"30.43"	"109.90"	"1.25"	"8.20"	"27.40"	"11.90"	"0.21"	"21.00"	"15.00"	"9.00"	"1.20"
"11723832"	"1.06"	"198.45"	"1.57"	"6.10"	"14.15"	"4.90"	"0.11"	"5.00"	"85.00"	"92.00"	"0.88"
"11723832"	"1.22"	"138.16"	"1.57"	"6.10"	"14.15"	"4.90"	"0.11"	"5.00"	"85.00"	"92.00"	"0.88"
