"cokey"	"ave_no3_leach"	"ave_nh3_vol"	"bulk_dens"	"ph"	"wthirdbar"	"wfifteenbar"	"awc"	"clay_frac"	"sand_frac"	"ksat"	"om"
"11714484"	"140.88"	"3.34"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714485"	"141.81"	"3.40"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714496"	"145.52"	"3.82"	"1.53"	"6.70"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11714497"	"140.13"	"3.88"	"1.53"	"6.70"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11714498"	"166.89"	"2.56"	"1.45"	"5.80"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11714547"	"150.93"	"2.81"	"1.55"	"5.90"	"31.70"	"18.00"	"0.22"	"21.00"	"28.00"	"9.00"	"3.50"
"11714665"	"143.08"	"2.77"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11714668"	"152.59"	"2.91"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11714701"	"134.86"	"4.10"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11714733"	"156.51"	"2.94"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11714734"	"158.31"	"2.98"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11714735"	"161.50"	"3.00"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11714737"	"149.54"	"2.73"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11714740"	"150.74"	"2.74"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11714741"	"152.23"	"2.77"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11714743"	"167.47"	"2.91"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11714757"	"160.17"	"3.63"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11714768"	"138.88"	"3.27"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714769"	"137.72"	"3.29"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714770"	"138.60"	"3.36"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714771"	"151.11"	"3.85"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714792"	"142.74"	"3.30"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11714793"	"137.02"	"3.30"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11714794"	"138.24"	"3.35"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11714795"	"133.71"	"3.39"	"1.53"	"6.50"	"20.20"	"11.30"	"0.13"	"15.00"	"65.90"	"28.00"	"1.50"
"11714796"	"171.95"	"2.81"	"1.45"	"6.20"	"18.20"	"8.70"	"0.13"	"9.00"	"67.40"	"28.00"	"2.50"
"11714797"	"163.57"	"2.99"	"1.45"	"6.20"	"16.80"	"7.40"	"0.13"	"9.00"	"67.40"	"28.00"	"1.50"
"11714815"	"136.94"	"3.24"	"1.40"	"6.20"	"27.70"	"12.20"	"0.23"	"16.00"	"13.90"	"9.00"	"2.50"
"11714816"	"133.78"	"3.33"	"1.40"	"6.20"	"27.20"	"11.60"	"0.23"	"16.00"	"13.90"	"9.00"	"2.00"
"11714842"	"144.91"	"3.70"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11714867"	"144.90"	"3.69"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11714868"	"140.00"	"3.68"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11714917"	"145.22"	"3.36"	"1.55"	"6.20"	"31.70"	"18.00"	"0.22"	"21.00"	"30.00"	"9.00"	"3.50"
"11714951"	"163.53"	"5.55"	"1.50"	"6.50"	"31.70"	"18.40"	"0.20"	"22.00"	"41.00"	"9.00"	"4.00"
"11714986"	"147.50"	"3.73"	"1.43"	"6.80"	"18.30"	"8.50"	"0.16"	"9.00"	"69.00"	"28.00"	"2.00"
"11715027"	"141.68"	"3.28"	"1.28"	"5.80"	"29.00"	"14.10"	"0.19"	"21.00"	"36.00"	"9.00"	"2.90"
"11715035"	"144.44"	"3.67"	"1.43"	"6.80"	"18.30"	"8.50"	"0.16"	"9.00"	"69.00"	"28.00"	"2.00"
"11715115"	"142.86"	"2.70"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715118"	"144.36"	"2.71"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715121"	"153.63"	"2.78"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715193"	"155.24"	"2.81"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715194"	"158.15"	"2.84"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715195"	"160.95"	"2.87"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715196"	"162.80"	"2.91"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11715222"	"156.85"	"2.73"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11715223"	"158.20"	"2.73"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11715224"	"154.92"	"2.72"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11715227"	"156.85"	"2.73"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11715228"	"158.20"	"2.73"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11717082"	"146.14"	"3.80"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11717086"	"136.01"	"4.14"	"1.53"	"6.50"	"19.00"	"9.40"	"0.13"	"11.50"	"84.30"	"92.00"	"1.00"
"11717087"	"138.33"	"4.35"	"1.53"	"6.50"	"19.00"	"9.40"	"0.13"	"11.50"	"84.30"	"92.00"	"1.00"
"11719002"	"151.69"	"4.28"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11719046"	"154.64"	"2.77"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11719052"	"154.45"	"4.80"	"1.55"	"6.90"	""	"9.90"	""	"11.50"	"50.50"	"28.00"	"2.00"
"11719137"	"134.95"	"3.94"	"1.50"	"6.70"	"20.30"	"12.00"	"0.15"	"13.00"	"67.40"	"28.00"	"3.50"
"11719292"	"140.43"	"2.77"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11719293"	"147.91"	"2.84"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11721289"	"155.75"	"10.32"	"1.40"	"7.30"	"16.30"	"7.70"	"0.11"	"10.00"	"66.60"	"28.00"	"2.00"
"11721290"	"165.05"	"12.36"	"1.40"	"7.30"	"16.30"	"7.70"	"0.11"	"10.00"	"66.60"	"28.00"	"2.00"
"11721314"	"148.97"	"2.12"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11721319"	"140.00"	"2.54"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11721322"	"141.36"	"2.59"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11721327"	"136.38"	"7.19"	"1.38"	"7.00"	"32.30"	"19.70"	"0.22"	"24.00"	"32.00"	"9.00"	"5.50"
"11721348"	"146.89"	"2.59"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11721350"	"141.82"	"2.60"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11721352"	"144.28"	"2.69"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11721425"	"159.30"	"2.96"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11721429"	"154.18"	"2.88"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11721432"	"151.67"	"2.91"	"1.43"	"6.50"	"26.70"	"11.60"	"0.19"	"15.00"	"44.30"	"9.00"	"2.50"
"11721457"	"142.55"	"2.45"	"1.55"	"6.20"	"31.70"	"18.00"	"0.22"	"21.00"	"30.00"	"9.00"	"3.50"
"11721531"	"144.34"	"3.28"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11721534"	"141.96"	"3.34"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11721537"	"139.88"	"3.39"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11721549"	"140.33"	"2.16"	"1.38"	"6.20"	"30.90"	"17.40"	"0.21"	"22.00"	"30.00"	"9.00"	"4.50"
"11721660"	"158.59"	"2.44"	"1.38"	"6.20"	"35.20"	"24.70"	"0.23"	"25.00"	"18.00"	"9.17"	"9.00"
"11721662"	"147.75"	"2.12"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11721663"	"148.07"	"2.13"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11721669"	"143.67"	"12.90"	"1.40"	"7.30"	"14.20"	"6.70"	"0.11"	"10.00"	"66.60"	"28.00"	"2.00"
"11721673"	"160.14"	"24.59"	"1.23"	"7.20"	"37.50"	"28.90"	"0.24"	"25.00"	"24.00"	"9.00"	"15.00"
"11721680"	"137.43"	"2.39"	"1.53"	"6.20"	"20.00"	"11.20"	"0.14"	"13.00"	"55.40"	"28.00"	"2.50"
"11721689"	"136.61"	"8.82"	"1.38"	"6.70"	"34.90"	"24.20"	"0.22"	"26.50"	"37.90"	"9.00"	"8.00"
"11721763"	"148.19"	"3.27"	"1.53"	"6.50"	"18.50"	"9.90"	"0.11"	"12.50"	"67.90"	"28.00"	"2.00"
"11721954"	"138.30"	"2.38"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11721965"	"148.57"	"11.19"	"1.40"	"7.30"	"14.50"	"7.00"	"0.11"	"10.00"	"66.30"	"28.00"	"2.00"
"11721967"	"159.79"	"12.79"	"1.40"	"7.30"	"14.50"	"7.00"	"0.11"	"10.00"	"66.30"	"28.00"	"2.00"
"11721971"	"144.54"	"16.13"	"1.23"	"7.00"	"37.50"	"28.90"	"0.24"	"25.00"	"24.00"	"9.00"	"15.00"
"11721971"	"147.44"	"16.88"	"1.23"	"7.00"	"37.50"	"28.90"	"0.24"	"25.00"	"24.00"	"9.00"	"15.00"
"11721971"	"147.75"	"16.52"	"1.23"	"7.00"	"37.50"	"28.90"	"0.24"	"25.00"	"24.00"	"9.00"	"15.00"
"11721971"	"149.46"	"17.70"	"1.23"	"7.00"	"37.50"	"28.90"	"0.24"	"25.00"	"24.00"	"9.00"	"15.00"
"11721971"	"183.71"	"16.43"	"1.23"	"7.00"	"37.50"	"28.90"	"0.24"	"25.00"	"24.00"	"9.00"	"15.00"
"11721972"	"138.40"	"5.18"	"1.50"	"6.70"	"32.90"	"20.00"	"0.21"	"22.00"	"41.10"	"9.00"	"5.00"
"11721974"	"163.43"	"5.12"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11721992"	"139.28"	"10.86"	"1.38"	"7.00"	"32.30"	"19.70"	"0.22"	"24.00"	"32.00"	"9.00"	"5.50"
"11722003"	"150.74"	"3.07"	"1.53"	"6.50"	"21.30"	"12.60"	"0.13"	"15.00"	"65.90"	"28.00"	"2.50"
"11722004"	"145.81"	"3.03"	"1.53"	"6.50"	"20.70"	"11.90"	"0.13"	"15.00"	"65.90"	"28.00"	"2.00"
"11722005"	"142.34"	"3.17"	"1.53"	"6.50"	"20.20"	"11.30"	"0.13"	"15.00"	"65.90"	"28.00"	"1.50"
"11722013"	"136.01"	"3.15"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11722016"	"152.57"	"3.62"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11722017"	"145.60"	"3.00"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11722018"	"148.03"	"3.13"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11722019"	"160.93"	"2.93"	"1.53"	"6.20"	"18.30"	"9.10"	"0.14"	"11.50"	"65.30"	"28.00"	"1.50"
"11722024"	"137.04"	"4.13"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"41.10"	"9.00"	"4.50"
"11722027"	"139.66"	"17.53"	"1.23"	"7.20"	"34.20"	"22.30"	"0.22"	"25.00"	"6.90"	"9.00"	"9.00"
"11722046"	"134.59"	"3.75"	"1.35"	"6.20"	"29.90"	"16.00"	"0.21"	"22.50"	"39.80"	"9.00"	"3.50"
"11722049"	"141.20"	"2.76"	"1.53"	"6.50"	"18.50"	"9.90"	"0.11"	"12.50"	"67.90"	"28.00"	"2.00"
"11722050"	"141.05"	"2.98"	"1.53"	"6.50"	"18.00"	"9.30"	"0.11"	"12.50"	"67.90"	"28.00"	"1.50"
"11722100"	"146.55"	"4.19"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11722103"	"145.08"	"4.38"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11722106"	"142.41"	"4.52"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11722116"	"144.45"	"2.64"	"1.38"	"6.20"	"30.90"	"17.40"	"0.21"	"22.00"	"30.00"	"9.00"	"4.50"
"11722284"	"144.40"	"2.57"	"1.62"	"6.80"	"17.50"	"7.80"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11722285"	"140.59"	"2.56"	"1.62"	"6.80"	"17.50"	"7.80"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11722289"	"156.38"	"2.70"	"1.62"	"6.80"	"17.50"	"7.80"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11722311"	"148.37"	"2.17"	"1.45"	"6.20"	"19.80"	"10.50"	"0.13"	"11.00"	"50.00"	"9.00"	"2.00"
"11722432"	"145.30"	"1.82"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11722434"	"158.57"	"1.87"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11722437"	"152.20"	"1.84"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11722458"	"155.55"	"2.41"	"1.45"	"6.20"	"19.80"	"10.50"	"0.13"	"11.00"	"50.00"	"9.00"	"2.00"
"11722477"	"150.85"	"1.78"	"1.62"	"5.50"	"7.95"	"2.40"	"0.10"	"2.50"	"86.50"	"146.00"	"0.63"
"11722483"	"160.34"	"3.95"	"1.55"	"6.90"	"20.10"	"10.80"	""	"11.50"	"50.50"	"28.00"	"2.00"
"11722570"	"141.45"	"2.24"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11722571"	"150.44"	"2.34"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11722795"	"152.76"	"3.69"	"1.30"	"6.20"	"11.80"	"5.20"	"0.11"	"6.00"	"87.00"	"200.00"	"1.50"
"11722796"	"145.02"	"3.29"	"1.58"	"6.15"	"17.20"	"7.65"	"0.10"	"9.50"	"83.90"	"92.00"	"0.63"
"11722799"	"149.56"	"3.38"	"1.58"	"6.15"	"17.20"	"7.65"	"0.10"	"9.50"	"83.90"	"92.00"	"0.63"
"11722801"	"150.80"	"3.47"	"1.58"	"6.15"	"17.20"	"7.65"	"0.10"	"9.50"	"83.90"	"92.00"	"0.63"
"11722803"	"146.79"	"3.44"	"1.58"	"6.15"	"17.20"	"7.65"	"0.10"	"9.50"	"83.90"	"92.00"	"0.63"
"11722805"	"142.41"	"3.50"	"1.58"	"6.15"	"17.20"	"7.65"	"0.10"	"9.50"	"83.90"	"92.00"	"0.63"
"11722897"	"155.12"	"1.90"	"1.62"	"5.50"	"9.30"	"2.55"	"0.10"	"2.50"	"86.50"	"146.00"	"0.63"
"11722899"	"155.19"	"1.90"	"1.62"	"5.50"	"9.30"	"2.55"	"0.10"	"2.50"	"86.50"	"146.00"	"0.63"
"11722900"	"155.00"	"1.90"	"1.62"	"5.50"	"9.30"	"2.55"	"0.10"	"2.50"	"86.50"	"146.00"	"0.63"
"11722950"	"147.69"	"7.02"	"1.58"	"7.00"	"10.40"	"4.70"	"0.08"	"6.00"	"92.10"	"200.00"	"1.00"
"11723177"	"154.47"	"3.44"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11723184"	"136.50"	"3.37"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11723185"	"138.74"	"3.44"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11723187"	"159.19"	"3.88"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11723248"	"159.87"	"2.34"	"1.45"	"6.20"	"18.20"	"8.70"	"0.13"	"9.00"	"67.40"	"28.00"	"2.50"
"11723249"	"156.59"	"2.40"	"1.45"	"6.20"	"17.50"	"8.00"	"0.13"	"9.00"	"67.40"	"28.00"	"2.00"
"11723251"	"155.67"	"2.59"	"1.45"	"6.20"	"16.80"	"7.40"	"0.13"	"9.00"	"67.40"	"28.00"	"1.50"
"11723254"	"155.99"	"2.62"	"1.45"	"6.20"	"16.80"	"7.40"	"0.13"	"9.00"	"67.40"	"28.00"	"1.50"
"11723345"	"140.77"	"3.69"	"1.43"	"6.50"	"27.70"	"12.90"	"0.19"	"15.00"	"44.30"	"9.00"	"3.50"
"11723346"	"133.93"	"3.59"	"1.43"	"6.50"	"27.20"	"12.30"	"0.19"	"15.00"	"44.30"	"9.00"	"3.00"
"11723533"	"154.01"	"2.52"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11723535"	"140.43"	"2.28"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11723538"	"145.29"	"2.28"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11723541"	"137.61"	"3.20"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11723552"	"152.46"	"3.82"	"1.59"	"6.80"	"17.80"	"8.00"	"0.14"	"8.00"	"70.00"	"28.00"	"1.50"
"11723694"	"154.48"	"2.19"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11723696"	"154.06"	"2.19"	"1.53"	"5.60"	"16.40"	"7.40"	"0.12"	"9.00"	"67.00"	"28.00"	"1.50"
"11723830"	"142.01"	"2.54"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11723831"	"150.34"	"2.61"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11726522"	"137.83"	"3.10"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11726663"	"137.24"	"18.77"	"1.23"	"6.90"	"38.10"	"30.20"	"0.24"	"28.00"	"19.00"	"3.00"	"15.00"
"11726663"	"156.59"	"22.23"	"1.23"	"6.90"	"38.10"	"30.20"	"0.24"	"28.00"	"19.00"	"3.00"	"15.00"
"11726663"	"157.35"	"21.10"	"1.23"	"6.90"	"38.10"	"30.20"	"0.24"	"28.00"	"19.00"	"3.00"	"15.00"
"11726663"	"160.56"	"21.11"	"1.23"	"6.90"	"38.10"	"30.20"	"0.24"	"28.00"	"19.00"	"3.00"	"15.00"
"11726663"	"191.00"	"23.36"	"1.23"	"6.90"	"38.10"	"30.20"	"0.24"	"28.00"	"19.00"	"3.00"	"15.00"
"11726712"	"156.51"	"4.03"	"1.50"	"6.50"	"31.70"	"18.40"	"0.20"	"22.00"	"41.10"	"9.00"	"4.00"
"11726739"	"148.62"	"4.14"	"1.30"	"6.50"	"16.30"	"7.20"	"0.16"	"10.00"	"66.90"	"28.00"	"2.00"
"11726740"	"156.31"	"8.58"	"1.58"	"7.00"	"12.40"	"4.60"	"0.08"	"8.00"	"88.10"	"92.00"	"1.00"
"11726799"	"163.48"	"23.75"	"1.20"	"6.90"	"34.30"	"24.20"	"0.18"	"29.00"	"32.00"	"2.82"	"10.00"
"11726804"	"146.92"	"2.24"	"1.30"	"5.90"	"20.10"	"11.50"	"0.13"	"17.00"	"57.00"	"28.23"	"2.50"
"11726829"	"160.84"	"2.63"	"1.38"	"6.20"	"35.20"	"24.70"	"0.23"	"25.00"	"18.00"	"9.17"	"9.00"
"11726884"	"155.86"	"5.20"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11726887"	"148.59"	"8.02"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11726900"	"166.38"	"5.38"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"41.10"	"9.00"	"4.50"
"11726903"	"151.28"	"4.58"	"1.35"	"7.00"	"27.60"	"12.40"	"0.21"	"12.00"	"45.00"	"9.00"	"4.70"
"11726907"	"137.62"	"3.25"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11726908"	"138.99"	"3.35"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11726969"	"139.50"	"2.96"	"1.53"	"6.20"	"21.10"	"11.80"	"0.14"	"14.00"	"66.10"	"28.00"	"1.50"
"11726973"	"152.07"	"3.20"	"1.53"	"6.20"	"21.10"	"11.80"	"0.14"	"14.00"	"66.10"	"28.00"	"1.50"
"11726979"	"134.07"	"4.44"	"1.50"	"6.50"	"32.10"	"19.10"	"0.20"	"22.00"	"41.10"	"9.00"	"4.50"
"11727046"	"143.02"	"4.36"	"1.43"	"6.50"	"29.80"	"15.30"	"0.21"	"19.00"	"44.00"	"9.00"	"3.50"
"11727053"	"144.15"	"2.93"	"1.38"	"6.20"	"30.90"	"17.40"	"0.21"	"22.00"	"30.00"	"9.00"	"4.50"
"11727126"	"139.19"	"2.72"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11727127"	"144.76"	"2.75"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11727129"	"159.80"	"2.89"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11727164"	"153.00"	"6.66"	"1.30"	"6.50"	"14.30"	"5.20"	"0.11"	"6.50"	"86.80"	"92.00"	"1.25"
"11727200"	"140.69"	"4.98"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
"11727222"	"144.58"	"4.08"	"1.53"	"6.50"	"22.20"	"13.20"	"0.14"	"15.00"	"65.00"	"28.00"	"2.00"
"11727318"	"152.93"	"5.10"	"1.50"	"6.50"	"32.50"	"19.80"	"0.20"	"22.00"	"41.10"	"9.00"	"5.00"
"11727327"	"156.14"	"6.60"	"1.28"	"6.50"	"30.70"	"16.40"	"0.23"	"23.00"	"9.50"	"9.00"	"4.00"
"11727451"	"149.82"	"3.38"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11727452"	"154.95"	"3.46"	"1.57"	"6.10"	"14.40"	"5.10"	"0.11"	"5.00"	"85.00"	"92.00"	"1.00"
"11727471"	"137.06"	"3.17"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11727508"	"147.35"	"4.01"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11727541"	"134.10"	"10.25"	"1.30"	"6.70"	"29.30"	"14.90"	"0.22"	"22.50"	"7.50"	"9.00"	"3.00"
"11727755"	"142.04"	"3.70"	"1.58"	"6.10"	"13.40"	"4.30"	"0.10"	"5.00"	"85.00"	"92.00"	"0.50"
"11727757"	"145.79"	"3.84"	"1.58"	"6.10"	"13.40"	"4.30"	"0.10"	"5.00"	"85.00"	"92.00"	"0.50"
"11727767"	"156.67"	"3.07"	"1.53"	"6.20"	"15.30"	"6.10"	"0.11"	"6.00"	"84.00"	"92.00"	"1.50"
"11728321"	"153.88"	"4.15"	"1.30"	"6.20"	"14.50"	"5.30"	"0.11"	"6.00"	"87.00"	"92.00"	"1.50"
"11728340"	"134.52"	"5.59"	"1.38"	"6.50"	"30.10"	"15.50"	"0.23"	"20.00"	"26.50"	"9.00"	"3.50"
